DesignName,L/B_SynthWns,L/P_SynthWns,L/B_PlaceWns,L/P_PlaceWns,L/B_RouteWns,L/P_RouteWns,PATH_TYPE,REQUIREMENT,PATH_DELAY,LOGIC_DELAY,NET_DELAY,SKEW,WNS,ClockRelationship,LOGIC_LEVELS,LOGICAL_PATH,STARTPOINT_CLOCK,ENDPOINT_CLOCK,STARTPOINT_PIN,ENDPOINT_PIN,COMB_DSP,DOA_REG,DOB_REG,MREG,PREG,BRAM_CROSSINGS,DSP_CROSSINGS,IO_CROSSINGS,CONFIG_CROSSINGS,SLR_CROSSINGS,BOUNDING_BOX_SIZE,CLOCK_REGION_DISTANCE,PBLOCKS,HIGH_FANOUT,CUMULATIVE_FANOUT,DONT_TOUCH,MARK_DEBUG,FIXED_LOC,FIXED_ROUTE,HOLD_FIX_DETOUR,COMBINED_LUT_PAIRS,End Point Clock,clk,INITWNS,PLACEWNS,PREROUTEWNS,ROUTEWNS,WNSDIFF,ROUTEWNSDIFF,PREROUTEWHS,ROUTEWHS,PREROUTETHS,ROUTETHS,WHSDIFF,THSDIFF,DP_STARTWL,DP_ENDWL,% WLVAR,NORTHPLACECONG,NORTHROUTECONG,NORTHCONGDIFF,SOUTHPLACECONG,SOUTHROUTECONG,SOUTHCONGDIFF,EASTPLACECONG,EASTROUTECONG,EASTCONGDIFF,WESTPLACECONG,WESTROUTECONG,WESTCONGDIFF,CLK,ArpIcmpTop_clk,fft_gen_top_clk,oam_clk_0,oam_clk_1,oam_clk_10,oam_clk_11,oam_clk_12,oam_clk_13,oam_clk_14,oam_clk_15,oam_clk_16,oam_clk_17,oam_clk_2,oam_clk_3,oam_clk_4,oam_clk_5,oam_clk_6,oam_clk_7,oam_clk_8,oam_clk_9,MMCME2_ADV_inst_n_6_BUFG_inst_n_0,input_paths,ref_clk_in,**async_default**,TcpIp6Top_clk,clock,proc_clk_pin,rx_clk_pin,sys_clk_pin,tx_clk_pin,filter_clk,multi_lut_clk,ram_clk,s1_clk,chip_n_clk_pad,hydra_clk1,i_clk,i_clock,i_sdclock_25,i_sdclock_50,i_sd_clock,clk_mmcm,**default**,clkout1,clkout2,clkout0,apb_clock,FSL_Clk,ClkVfag,clk0_sys,clk10_rx,clk10_sys,clk11_sys,clk12_sys,clk13_sys,clk14_sys,clk15_sys,clk16_sys,clk17_sys,clk18_sys,clk19_sys,clk1_sys,clk2_sys,clk3_sys,clk4_sys,clk5_sys,clk6_sys,clk7_sys,clk8_sys,clk9_sys,clk_core,clk_mrisc,XCLK,clk1x,clk2x,mii_rxc,pif_clk,sonet_rxc,sonet_txc,core_clk,pipe_clk,pci_clk,tck,mrx_clk_pad_i,mtx_clk_pad_i,clk_int,mclk_i,PAD_MEM_CLK,clk_channel_i,clk_proc_i,iwb_clk_i,TS_clock,aclk,CLK_33,global_90_mhz,p_sys_pll_ref_clk,pad_clk106,clk_tick,TxTop,WRAPPER_CLOCK,rx_clk,clock_54
ethAgr_20port_dist_block,1.000,1.000,0.706,1.000,0.940,1.000,SETUP,2.47500,6.89200,0.899(14%),5.993(86%),3.93700,-0.45600,Safely Timed,4,INBUF->IBUFCTRL->BUFGCE->LUT3->FDRE,ref_clk_in,ref_clk_in,ref_clk_in,FDRE/D,0,0,0,0,0,4,5,2,0,0,19%x89%,"2,4",0,43784,43788,0,0,0,0,0,0,-,-,0.64300,-0.10100,-0.12340,-0.45600,-0.02240,-0.33260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ethAgr_20port_dist_block,1.000,1.000,0.706,1.000,0.940,1.000,HOLD,0.00000,4.66400,0.684(15%),3.980(85%),5.26000,-0.73900,Safely Timed,4,INBUF->IBUFCTRL->BUFGCE->LUT3->FDRE,ref_clk_in,ref_clk_in,ref_clk_in,FDRE/D,0,0,0,0,0,6,5,1,0,0,28%x9%,"1,0",0,43784,43788,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-0.53300,-0.76700,-101.09600,-38.75300,-0.23400,62.34300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,4743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ethAgr_20port_dist_block,1.000,1.000,0.706,1.000,0.940,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000193,0.000254,24.01574803,2,1,-1,0,1,1,0,1,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_wavelet_v7,1.000,1.000,0.899,1.000,0.920,1.000,SETUP,6.67000,6.63100,2.437(37%),4.194(63%),-0.35300,-0.29000,Safely Timed,18,DSP_OUTPUT->LUT4->LUT6->CARRY8->CARRY8->CARRY8->CARRY8->CARRY8->LUT2->CARRY8->CARRY8->LUT4->LUT6->LUT6->LUT5->LUT3->LUT4->LUT6->LUT6->FDCE,clk,clk,DSP_OUTPUT/CLK,FDCE/D,0,0,0,0,1,2,2,1,0,0,8%x2%,"1,0",0,186,233,0,0,0,0,0,4,-,-,-0.37600,0.08200,0.09940,-0.29300,0.01740,-0.39240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_wavelet_v7,1.000,1.000,0.899,1.000,0.920,1.000,HOLD,0.00000,0.17600,0.079(45%),0.097(55%),0.09100,0.02900,Safely Timed,1,FDCE->LUT5->FDCE,clk,clk,FDCE/C,FDCE/D,0,0,0,0,0,0,1,0,0,0,1%x0%,"1,0",0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-0.09900,0.03000,-17.85400,0.00000,0.12900,17.85400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_wavelet_v7,1.000,1.000,0.899,1.000,0.920,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000158,0.000159,0.628930818,0,0,0,0,1,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_fixed_pt_cordic_v7,1.000,1.000,1.050,1.000,0.979,1.000,SETUP,5.32000,5.58200,1.732(32%),3.850(68%),-0.16800,-0.40600,Safely Timed,12,FDCE->LUT3->LUT6->CARRY8->CARRY8->CARRY8->LUT4->CARRY8->LUT4->LUT4->LUT5->LUT4->LUT6->FDCE,clk,clk,FDCE/C,FDCE/D,0,0,0,0,0,4,0,0,0,0,7%x3%,"0,0",0,163,297,0,0,0,0,0,2,-,-,-0.08800,-0.02600,-0.23110,-0.40300,-0.20510,-0.17190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_fixed_pt_cordic_v7,1.000,1.000,1.050,1.000,0.979,1.000,HOLD,0.00000,0.17600,0.080(46%),0.096(54%),0.09600,0.02400,Safely Timed,1,FDCE->LUT4->FDCE,clk,clk,FDCE/C,FDCE/D,0,0,0,0,0,0,1,0,0,0,1%x0%,"0,0",0,13,14,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-0.11900,0.02400,-12.82200,0.00000,0.14300,12.82200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_fixed_pt_cordic_v7,1.000,1.000,1.050,1.000,0.979,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000178,0.000222,19.81981982,3,3,0,3,4,1,1,3,2,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcku040_crc_mem_fpga_Instance_4_swapps_v7,1.000,1.000,1.000,1.000,1.000,1.000,SETUP,10.00000,7.64500,0.331(5%),7.314(95%),0.09600,2.30800,Safely Timed,2,FDPE->LUT2->BUFGCE->FDCE,clk_mmcm,clk_mmcm,FDPE/C,FDCE/CLR,0,0,0,0,0,16,24,3,0,0,93%x83%,"1,0",0,78893,78895,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcku040_crc_mem_fpga_Instance_4_swapps_v7,1.000,1.000,1.000,1.000,1.000,1.000,HOLD,0.00000,0.53700,0.104(20%),0.433(80%),0.38700,0.00400,Safely Timed,0,FDCE->RAMD64E,clk_mmcm,clk_mmcm,FDCE/C,RAMD64E/WADR1,0,0,0,0,0,0,1,1,0,0,4%x0%,"1,0",0,86,86,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcku040_crc_mem_fpga_Instance_4_swapps_v7,1.000,1.000,1.000,1.000,1.000,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ATCG_IPS_TCPPkt_OamZig24xpl_pcCfr,1.151,1.000,1.022,0.974,1.018,0.959,SETUP,1.50000,2.95100,1.376(47%),1.575(53%),-0.25700,-2.20500,Safely Timed,2,RAMB18E2->LUT6->LUT2->RAMB36E2,TcpIp6Top_clk,TcpIp6Top_clk,RAMB18E2/CLKARDCLK,RAMB36E2/ENARDEN,0,0,0,0,0,4,3,0,0,0,12%x10%,"0,1",0,58,78,0,0,0,0,0,0,-,-,-1.85400,-2.42600,-2.17640,-2.20500,0.24960,-0.02860,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ATCG_IPS_TCPPkt_OamZig24xpl_pcCfr,1.151,1.000,1.022,0.974,1.018,0.959,HOLD,0.00000,0.25500,0.129(51%),0.126(49%),0.17500,0.02400,Safely Timed,3,FDRE->LUT6->MUXF7->MUXF8->FDRE,TcpIp6Top_clk,TcpIp6Top_clk,FDRE/C,FDRE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,1",0,2,5,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-0.20100,0.02300,-64.54400,0.00000,0.22400,64.54400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ATCG_IPS_TCPPkt_OamZig24xpl_pcCfr,1.151,1.000,1.022,0.974,1.018,0.959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000315,0.000316,0.316455696,2,3,1,3,2,-1,3,3,0,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xc8k430t_oam_cmn_mem_mclk_swapps_temp_v7,1.000,1.000,0.859,1.000,0.873,1.000,SETUP,4.20000,4.43200,0.798(19%),3.634(81%),-0.16300,-0.47800,Safely Timed,8,FDRE->LUT6->LUT5->LUT6->LUT6->LUT6->LUT6->LUT6->LUT4->FDRE,oam_clk_6,oam_clk_6,FDRE/C,FDRE/CE,0,0,0,0,0,3,0,0,0,0,7%x4%,"0,0",0,85,133,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xc8k430t_oam_cmn_mem_mclk_swapps_temp_v7,1.000,1.000,0.859,1.000,0.873,1.000,HOLD,0.00000,0.17400,0.079(46%),0.095(54%),0.08900,0.02900,Safely Timed,1,FDRE->LUT6->FDRE,oam_clk_8,oam_clk_8,FDRE/C,FDRE/D,0,0,0,0,0,0,0,0,0,0,1%x0%,"0,0",0,12,13,0,0,0,0,0,0,0,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,7,0,-,-,-,-,-,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xc8k430t_oam_cmn_mem_mclk_swapps_temp_v7,1.000,1.000,0.859,1.000,0.873,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_float_pt_cordic_v7,1.062,1.000,1.148,1.000,1.094,1.000,SETUP,4.81000,6.83700,2.453(36%),4.384(64%),-0.35700,-2.36100,Safely Timed,16,DSP_OUTPUT->LUT6->LUT6->CARRY8->CARRY8->CARRY8->CARRY8->CARRY8->CARRY8->LUT6->LUT3->LUT6->LUT6->LUT5->LUT6->LUT6->LUT6->FDCE,clk,clk,DSP_OUTPUT/CLK,FDCE/D,0,0,0,0,1,4,3,1,0,0,9%x3%,"1,0",0,181,543,0,0,0,0,0,5,-,-,-2.15300,-2.61500,-2.45300,-2.36000,0.16200,0.09300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_float_pt_cordic_v7,1.062,1.000,1.148,1.000,1.094,1.000,HOLD,0.00000,0.16300,0.078(48%),0.085(52%),0.07900,0.02800,Safely Timed,1,FDCE->LUT6->FDCE,clk,clk,FDCE/C,FDCE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-0.13600,0.02900,-19.07600,0.00000,0.16500,19.07600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_float_pt_cordic_v7,1.062,1.000,1.148,1.000,1.094,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000201,0.000201,0,4,2,-2,3,2,-1,0,1,1,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AllProtocols_packet_processor_v7,1.000,1.000,0.999,1.000,0.985,1.000,SETUP,3.15000,3.19000,0.535(17%),2.655(83%),-0.32100,-0.48000,Safely Timed,4,FDRE->LUT4->LUT5->LUT5->LUT6->FDRE,clk,clk,FDRE/C,FDRE/R,0,0,0,0,0,1,1,1,0,0,6%x1%,"1,0",0,379,769,0,0,0,0,0,1,-,-,-0.14300,-0.28300,-0.26780,-0.48400,0.01520,-0.21620,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AllProtocols_packet_processor_v7,1.000,1.000,0.999,1.000,0.985,1.000,HOLD,0.00000,0.14200,0.048(34%),0.094(66%),0.05800,0.02800,Safely Timed,0,FDRE->FDRE,clk,clk,FDRE/C,FDRE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,1,1,0,0,0,0,0,0,0,3690,-,-,-,-,-,-,-0.15200,0.02900,-61.34700,0.00000,0.18100,61.34700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AllProtocols_packet_processor_v7,1.000,1.000,0.999,1.000,0.985,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000209,0.000198,-5.555555556,3,1,-2,3,1,-2,1,1,0,2,1,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
design_cr_781482,1.000,1.000,1.026,1.000,1.015,1.000,SETUP,2.75000,3.67100,0.302(9%),3.369(91%),-0.32500,-1.22200,Safely Timed,4,FDCE->LUT3->LUT6->MUXF7->LUT6->FDCE,ref_clk_in,ref_clk_in,FDCE/C,FDCE/D,0,0,0,0,0,4,6,1,0,0,32%x39%,"2,2",0,181,193,0,0,0,0,0,0,-,-,0.11300,-1.09400,-1.08740,-1.21700,0.00660,-0.12960,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
design_cr_781482,1.000,1.000,1.026,1.000,1.015,1.000,HOLD,0.00000,0.20600,0.079(39%),0.127(61%),0.13700,0.01300,Safely Timed,1,FDCE->LUT6->FDCE,ref_clk_in,ref_clk_in,FDCE/C,FDCE/D,0,0,0,0,0,0,1,0,0,0,2%x0%,"1,0",0,1,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-0.13800,0.01200,-333.40800,0.00000,0.15000,333.40800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
design_cr_781482,1.000,1.000,1.026,1.000,1.015,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000144,0.000133,-8.270676692,2,5,3,2,6,4,1,2,1,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
